Source,Millenium - Headline - A8,Millenium - Headline - A18,Own calculations,Millenium - Headline - A12,Millenium - Headline - A12,Millenium - Headline - A12,Millenium - Headline - A35,Millenium - Headline - A35,Millenium - Headline - A50,Millenium - A14- Total production and construction,Millenium - Headline - A47,Millenium - Headline - A47,Millenium - Headline - A47,Millenium - A47 - J,Millenium - Headline - A47,Millenium - Headline - A31,Millenium - Headline - A32,"Mitchell (1988) Chapter XIV Table 1, page 719 ",Clark 2003,Clark 2003,Clark 2003,Jeffreys/Walters,Jeffreys/Walters,Jeffreys/Walters,,,,,,,,,,,,,
Year,GDP,POP,GDPPC,CONS,INV,GCONS,EXP,IMP,URATE,PROD,CPI,WPI,GDEFL,CDEFL,WAGE,STX,HOUSE,COMPONENTS / WEIGHTS,Parable,Ppasture,Pwood,Warable,Wpasture,Wwood,,,,,,,,,,,,,
1903,182393.8482,39067.813,4.668647519,132'501,11'673,33'241,30'602,26'194,6,15,1.139657223,1.07045602,1.02551843,1.181175144,0.917112367,32.02042242,0,,66.51680317,81.05808234,,,,,,,,,,,,,,,,,
1904,184710.5639,39444.285,4.682821957,134'388,11'569,32'075,31'125,26'492,7,15,1.135134774,1.084169956,1.014604377,1.178296641,0.917112367,34.3995398,0,,64.29219291,84.01474612,,,,,,,,,,,,,,,,,
1905,190835.7709,39823.436,4.792046846,135'175,11'414,31'880,33'871,27'187,6,16,1.139657223,1.114545683,1.018732887,1.183027036,0.922715905,36.84190713,0,,73.97049001,84.65339002,,,,,,,,,,,,,,,,,
1906,195514.6203,40206.466,4.862765615,137'534,10'739,31'492,36'094,28'080,5,17,1.138526611,1.183884369,1.033976917,1.182828324,0.933922981,39.16663147,0,,72.75248503,80.3931983,,,,,,,,,,,,,,,,,
1907,200255.1358,40593.378,4.933197129,139'342,9'598,30'908,38'383,28'526,4,17,1.156616408,1.226692357,1.045907055,1.197224398,0.954469286,37.45504967,0,,71.65058991,82.14289536,,,,,,,,,,,,,,,,,
1908,192159.2746,40984.171,4.688621727,138'871,8'093,31'686,35'571,27'236,7,16,1.171314368,1.127106111,1.037136452,1.202618639,0.961006747,39.1367814,0,,72.76325089,87.90358383,,,,,,,,,,,,,,,,,
1909,196673.4794,41379.848,4.752880663,139'500,8'664,33'047,37'598,28'377,7,16,1.173575593,1.14440874,1.034767459,1.20908144,0.961006747,42.11117679,0,,79.76903129,87.116048,,,,,,,,,,,,,,,,,
1910,202248.012,41767.13388,4.842276528,141'780,8'768,34'213,40'410,29'221,6,16,1.198449064,1.197982808,1.049177369,1.219521248,0.969412054,42.78495562,0,,73.32169927,90.75450138,,,,,,,,,,,,,,,,,
1911,209312.4311,42132.48999,4.967957772,146'026,8'923,35'185,41'456,30'064,5,17,1.201840901,1.226820524,1.055098329,1.221277272,0.983420899,42.52396739,0,,79.99586225,91.5599842,,,,,,,,,,,,,,,,,
1912,213042.4881,42340.8166,5.031610281,146'970,8'923,35'768,43'745,32'247,4,18,1.23575927,1.309232308,1.081299952,1.257310241,1.005056159,43.41697071,0,,82.5527592,102.1915842,,,,,,,,,,,,,,,,,
1913,222505.6475,42604.21399,5.222620644,152'317,9'805,36'546,45'183,33'338,4,19,1.243673557,1.309873147,1.080663539,1.251876683,1.037509048,42.20129553,0,,74.61028727,101.9244372,,,,,,,,,,,,,,,,,
1914,227045.1559,43016.68243,5.278072206,153'005,9'805,52'349,37'478,31'405,3,,1.275330702,1.314615349,1.071968549,1.248658484,1.047884139,42.78105508,0,,86.21081915,100.0791742,,,,,,,,,,,,,,,,,
1915,239586.777,43279,5.535866748,156'314,7'724,157'048,31'104,33'170,1,,1.43474704,1.644646988,1.217286106,1.404907944,1.213885586,32.22524811,0,,,,,,,,,,,,,,,,,,,,
1916,242365.053,43453,5.577636825,143'335,6'064,178'778,35'905,30'732,0,,1.694436254,2.086056295,1.395027721,1.65873529,1.379887034,35.87257978,0,,,,,,,,,,,,,,,,,,,,
1917,241056.1221,43556,5.534395309,132'117,6'487,195'570,25'617,26'233,0,,2.12143419,2.689341315,1.735861769,2.077072034,1.763765382,38.87626469,0,,,,,,,,,,,,,,,,,,,,
1918,245733.7856,43516,5.646975493,130'871,7'875,186'680,20'010,26'738,1,,2.588149711,2.960287678,2.021796709,2.533962142,2.189144092,43.51052141,0,,,,,,,,,,,,,,,,,,,,
1919,226529.8616,43441,5.214655778,149'782,10'318,81'981,29'369,30'059,3,,2.849552832,3.15997284,2.356072191,2.789070083,2.500396806,45.99928891,0,,,,,,,,,,,,,,,,,,,,
1920,213407.6609,43729,4.880231904,150'125,11'978,46'917,31'507,29'891,2,,3.288383968,3.815550252,2.737822512,3.218952876,2.884275154,32.48270681,0,,,,,,,,,,,,,,,,,,,,
1921,192683.8629,43964.9,4.382674881,137'779,13'707,47'337,25'011,26'374,11,,3.005582947,2.455435396,2.490871099,2.938126836,2.697523525,33.3409025,0,,,,,,,,,,,,,,,,,,,,
1922,202913.9311,44393.5,4.570802733,143'929,12'653,44'503,31'546,30'300,10,,2.584801334,2.031713221,2.149420404,2.527168505,2.168393911,39.20890134,0,,,,,,,,,,,,,,,,,,,,
1923,208925.4145,44628.1,4.681476794,148'335,12'990,41'879,34'619,32'467,8,,2.429713254,1.999158644,1.992397334,2.371468865,2.002392463,38.642106,0,,,,,,,,,,,,,,,,,,,,
1924,218786.3566,44934.6,4.868995309,153'246,15'141,42'299,35'786,35'657,7,,2.412705262,2.152959796,1.95242714,2.354971975,2.033517735,42.30960527,0,,,,,,,,,,,,,,,,,,,,
1925,226485.274,45085,5.023517222,155'908,17'250,43'663,35'553,36'638,8,,2.419943377,2.085543624,1.947414119,2.359411151,2.054267916,44.17669581,0,,,,,,,,,,,,,,,,,,,,
1926,219419.1443,45264.6,4.847477816,156'780,16'743,44'608,32'674,38'028,9,,2.40058383,1.955966154,1.939292495,2.342535903,2.002392463,45.24360469,0,,,,,,,,,,,,,,,,,,,,
1927,236293.4837,45429,5.201379817,163'573,18'684,45'133,36'797,38'642,7,,2.342969818,1.885089456,1.904423252,2.287814507,2.043892825,48.97778577,0,,,,,,,,,,,,,,,,,,,,
1928,238402.7761,45626.2,5.225128898,165'638,18'473,45'657,37'031,37'456,7,,2.335940909,1.855482734,1.887658556,2.280004695,2.012767554,52.94535317,0,,,,,,,,,,,,,,,,,,,,
1929,245205.2442,45730,5.362021522,169'448,19'443,46'602,38'275,39'337,7,,2.314917441,1.756024656,1.87216833,2.259413351,2.023142644,49.04446758,0,,,,,,,,,,,,,,,,,,,,
1930,243254.1487,45890.9,5.300705559,171'559,19'527,47'757,32'908,38'846,11,,2.250099753,1.478798079,1.856280282,2.196748947,2.002392463,39.50896946,0,,,,,,,,,,,,,,,,,,,,
1931,231969.4343,46073.6,5.034758175,174'083,19'147,48'806,26'528,40'277,15,,2.153345463,1.277318569,1.820837334,2.102944523,1.960892101,30.24019857,0,,,,,,,,,,,,,,,,,,,,
1932,232127.6312,46335,5.009768667,173'073,16'701,48'806,25'945,35'943,15,,2.097358481,1.241431634,1.780310591,2.047802713,1.919391739,31.9405846,0,,,,,,,,,,,,,,,,,,,,
1933,239510.1547,46520,5.148541588,179'590,17'292,49'541,26'373,35'902,14,,2.053313953,1.225154345,1.756266449,2.00515258,1.909016649,36.14153831,0,,,,,,,,,,,,,,,,,,,,
1934,253800.6108,46666,5.438662213,184'180,21'003,50'591,27'384,37'538,12,,2.053313953,1.259631437,1.741762365,2.004158965,1.92976683,37.84192434,0,,,,,,,,,,,,,,,,,,,,
1935,263186.9621,46868.5,5.615433865,189'366,21'847,54'054,30'885,39'378,11,,2.067687151,1.301157748,1.754993887,2.018129153,1.960892101,40.0424239,0,,,,,,,,,,,,,,,,,,,,
1936,275737.252,47081.3,5.856619338,196'342,23'871,59'092,30'029,40'277,9,,2.082160961,1.370240099,1.770009749,2.034307449,2.012767554,45.91042274,0,,,,,,,,,,,,,,,,,,,,
1937,285387.2649,47288.6,6.035011924,198'729,24'672,65'810,31'546,41'790,8,,2.152954433,1.580306839,1.829086487,2.102625339,2.064643006,38.50874239,0,,,,,,,,,,,,,,,,,,,,
1938,287602.0219,47494.1,6.05553157,197'811,24'968,78'510,29'407,40'972,9,,2.187401704,1.405998867,1.87191063,2.136172623,2.14764373,34.80790221,0.26418311,,,,,,,,,,,,,,,,,,,,
1939,300257.7765,47761.7,6.286580596,197'306,22'353,119'129,27'306,44'407,6,,2.248648952,1.480207923,1.928835412,2.199278909,2.168393911,33.60762972,0.265474608,,,,,,,,,,,,,,,,,,,,
1940,330051.5319,48226,6.843850453,172'018,19'401,274'889,18'515,46'534,3,,2.626421976,1.983522193,2.129908559,2.573324278,2.79089934,31.17374384,0.290052561,,,,,,,,,,,,,,,,,,,,
1941,358790.6412,48216,7.441319089,167473.9846,15604.75,347206.3764,15909.21217,39786.58208,1.034030386,,2.910075549,2.191410084,2.360797656,2.852132918,3.050276602,33.20753889,0.31690597,,,,,,,,,,,,,,,,,,,,
1942,365223.9831,48400,7.545950064,167473.9846,13496,364629.6709,14392.19683,33571.20646,0.442926614,,3.116690913,2.337777514,2.541148927,3.056442111,3.43415495,35.54140207,0.346245499,,,,,,,,,,,,,,,,,,,,
1943,371499.1281,48789,7.614403412,166143.0048,9278.5,375965.3084,15870.31435,33325.86269,0.319946153,,3.222658404,2.374817958,2.658981926,3.160001214,3.776532936,37.84192434,0.378301316,,,,,,,,,,,,,,,,,,,,
1944,355152.1118,49016,7.245636359,172384.8414,7169.75,351824.599,20071.27991,37046.90993,0.283456847,,3.309670181,2.44441298,2.805475953,3.244070458,3.838783479,39.9757421,0.44245768,,,,,,,,,,,,,,,,,,,,
1945,338910.5601,49182,6.890947097,185878.2235,8013.25,287484.3606,16414.88396,34552.58156,0.412768875,,3.402340946,2.509393966,2.861146598,3.327682242,3.818033298,41.80949174,0.526524639,,,,,,,,,,,,,,,,,,,,
1946,330578.855,49217,6.716761587,203456.337,20244,156914.6108,27578.56096,35247.72225,2.038237195,,3.507813516,2.731508464,2.951262863,3.439657158,3.973659655,43.40985506,0.634926771,,,,,,,,,,,,,,,,,,,,
1947,326360.2702,49538.7,6.587986164,212130.6541,23618,110837.3438,27617.45879,35370.39414,1.624175019,,3.753360462,3.435405071,3.230794416,3.67244216,4.274537279,41.07599188,0.820758996,,,,,,,,,,,,,,,,,,,,
1948,336854,50033.2,6.732609547,216123.5938,25305,106534,33646.62233,34593.47219,1.64035095,,4.042369217,3.986141363,3.437987971,3.937561768,4.658415627,40.54253744,0.946859435,,,,,,,,,,,,,,,,,,,,
1949,348243,50331,6.91905585,219965.3281,28718,112735,37331.81884,37309.09269,1.526540112,,4.155555556,4.232479542,3.544364137,4.038818334,4.855542346,38.97551502,0.911462821,,,,,,,,,,,,,,,,,,,,
1950,359774,50571.5,7.114165093,226191.3594,31267,112634,42641.13553,37630.45609,1.823362454,,4.318390805,4.994436084,3.591143329,4.150910108,5.083794336,40.52385342,0.942434858,,,,,,,,,,,,,,,,,,,,
1951,373254,50301.9,7.420276371,223465.7188,33416,120857,42213.15792,40273.22091,1.567376539,,4.709195402,6.623508366,3.886897394,4.542083706,5.58179868,41.50380436,0.993317492,,,,,,,,,,,,,,,,,,,,
1952,379199,50444.2,7.51719722,223874.3125,37116,132446,41366.18124,37286.13816,2.358966568,,5.210727969,6.790137508,4.15586539,4.781700893,6.038302661,39.40234591,0.977831473,,,,,,,,,,,,,,,,,,,,
1953,400153,50592.9,7.909271854,233933.5156,46596,135898,43098.04403,40229.3079,2.032146019,,5.399616858,6.786350482,4.224134269,4.88771349,6.401430828,45.70672126,0.904825956,,,,,,,,,,,,,,,,,,,,
1954,417347,50764.9,8.221172503,243885.8438,51660,135487,45524.24813,41701.39178,1.768046522,,5.523371648,6.843155871,4.272943138,4.978968772,6.816434447,61.46765962,0.878278495,,,,,,,,,,,,,,,,,,,,
1955,433302,50946.3,8.505072989,254200.7031,55907,132209,48664.74586,45833.20688,1.550357882,,5.803448276,7.049548784,4.474477385,5.160489266,7.397439514,62.43756352,0.900401379,,,,,,,,,,,,,,,,,,,,
1956,440315,51183.9,8.602607461,255619.5156,60485,130874,50907.38846,45997.88067,1.639878334,,6.103065134,7.379020041,4.781122605,5.413123472,7.999194762,56.82020344,0.92694884,,,,,,,,,,,,,,,,,,,,
1957,448743,51430.7,8.725197207,261143.3438,63783,129160,52246.83659,47168.83702,1.888460014,,6.337547893,7.524441837,4.974562277,5.604201811,8.434948562,54.9208083,0.92694884,,,,,,,,,,,,,,,,,,,,
1958,454426,51652.5,8.797754223,268504.3438,67787,125756,51462.98458,47708.60265,2.528965495,,6.519923372,7.576134741,5.160796257,5.765269859,8.725451096,73.15451666,0.944647147,,,,,,,,,,,,,,,,,,,,
1959,473093,51956.3,9.105594509,280164.875,73191,128029,52876.60671,50884.92147,2.64239938,,6.559003831,7.60226522,5.199189166,5.82692602,8.964078177,104.8987439,0.971194608,,,,,,,,,,,,,,,,,,,,
1960,502799,52372.5,9.600439162,290913.0313,84960,130570,55896.49008,57014.97804,2.141875998,,6.611111111,7.70451492,5.252993741,5.897295122,9.482832701,99.95587111,1.05083699,,,,,,,,,,,,,,,,,,,,
1961,516253,52807.436,9.776142133,297403.3438,91836,135303,57686.37336,56609.01984,2.071180038,,6.82605364,7.910150429,5.437062835,6.080967272,10.14683849,97.42951393,1.150389968,,,,,,,,,,,,,,,,,,,,
1962,521906,53290.228,9.793652975,304197.5313,92687,139489,58668.85644,57811.53573,2.601351203,,7.112643678,8.084542973,5.628216575,6.31135957,10.49959157,94.95,1.232244639,,,,,,,,,,,,,,,,,,,,
1963,547364,53624.2,10.20740636,318470.5938,94861,142386,61538.02361,60006.13678,3.103782893,,7.262452107,8.17315938,5.705344159,6.420058995,10.94572046,107.86,1.329585329,,,,,,,,,,,,,,,,,,,,
1964,577677,53990.8,10.69954511,329003.5,110224,145300,63565.0362,66511.62332,2.397237972,,7.496934866,8.410462455,5.90762658,6.664062844,11.87866401,97.43,1.513205266,,,,,,,,,,,,,,,,,,,,
1965,589975,54350.3,10.85504588,333630.3438,115389,148920,66338.11134,67134.15806,2.263639852,,7.816091954,8.730545672,6.255519302,7.023641716,12.68113676,103.52,1.628244263,,,,,,,,,,,,,,,,,,,,
1966,599211,54645.1,10.96550285,340133.4688,115141,153478,69779.2166,68841.42337,2.472283548,,8.128735632,8.96233007,6.579151584,7.318303633,13.49584401,92.48,1.723372664,,,,,,,,,,,,,,,,,,,,
1967,615879,54961.2,11.20570512,349171.8125,125191,162184,70156.71198,73783.52516,3.371969915,,8.311111111,9.056147565,6.775356848,7.538122797,14.00339452,122.18,1.849473103,,,,,,,,,,,,,,,,,,,,
1968,649439,55212.9,11.76245044,359836.5313,138923,164550,78767.95086,79370.24033,3.485323325,,8.643295019,9.409342838,7.053626284,7.931379257,15.18631529,168.6,1.962299811,,,,,,,,,,,,,,,,,,,,
1969,661919,55459,11.93528553,362714.2188,137694,161833,86478.19223,81971.00003,3.498876788,,9.092720307,9.77909414,7.505752214,8.411305216,16.35671307,142.31,2.077338808,,,,,,,,,,,,,,,,,,,,
1970,679900,55628.8,12.2220864,373695.0938,142768,164613,91071.22076,86003.65266,3.752455705,,9.685440613,10.46892866,8.22415061,8.957837702,18.43174584,133.61,2.2122884,,,,,,,,,,,,,,,,,,,,
1971,703556,55928,12.57967387,386068.3125,153142,170420,97591.70281,90524.33353,4.138470565,,10.59731801,11.41262228,8.903342449,9.75086501,20.64302481,187.66,2.47555072,,,,,,,,,,,,,,,,,,,,
1972,733770,56096.7,13.08044858,411057,160483,178544,98854.53028,99457.20393,4.343257443,,11.35938697,12.00312063,9.581340202,10.4326164,23.24863993,221.39,3.314008024,,,,,,,,,,,,,,,,,,,,
1973,781583,56222.9,13.90150633,433901.5625,163546,185171,111240.8166,110498.1486,3.650959052,,12.4210728,12.90266484,10.42333316,11.41249635,26.61704794,144.97,4.510856048,,,,,,,,,,,,,,,,,,,,
1974,762257,56235.6,13.55470556,428332,151352,188483,119666.9891,111781.9112,3.649382146,,14.37509579,15.78341379,12.09920014,13.52011991,31.65389919,65.26,4.886945076,,,,,,,,,,,,,,,,,,,,
1975,750912,56225.7,13.35531616,427570.7188,142319,199440,116461.4486,104672.4511,4.496878232,,17.63831418,19.39986207,15.25358497,16.68355593,40.8191458,154.28,5.17233028,,,,,,,,,,,,,,,,,,,,
1976,772852,56216.1,13.7478765,429960.2188,143301,202561,127192.677,110106.9688,5.396946565,,20.4,22.60280172,17.61941484,19.44296155,47.55415927,141.53,5.636910844,,,,,,,,,,,,,,,,,,,,
1977,791889,56189.9,14.09308434,428595.8125,145538,200029,135903.685,112242.0904,5.593820161,,23.44827586,26.88506897,20.05154763,22.368394,52.29388018,211.56,6.063882505,,,,,,,,,,,,,,,,,,,,
1978,825111,56178,14.68743992,451453.9375,156270,203451,138450.3211,116538.4564,5.505247604,,25.20038314,29.3030431,22.40801541,24.55488607,59.23085773,224.4,7.021803382,,,,,,,,,,,,,,,,,,,,
1979,855933,56240.1,15.21926526,472608.1563,169696,206590,143659.5972,127756.2348,5.377999775,,28.06628352,32.76530172,25.65142365,27.93434651,69.14022465,230.77,9.079231595,,,,,,,,,,,,,,,,,,,,
1980,838462,56329.7,14.88490086,473240.5313,158737,208988,143304.3941,123424.6818,6.809316839,,32.31954023,37.9998653,30.81964359,32.65781137,83.98706277,292.72,11.00613479,,,,,,,,,,,,,,,,,,,,
1981,831931,56357.5,14.76167325,475133.5938,148198,208794,142558.9634,120111.1388,9.649025482,,36.13639847,42.05902478,34.60022526,36.62148968,95.56220638,310.04,11.61008952,,,,,,,,,,,,,,,,,,,,
1982,848700,56290.666,15.07709999,481267.9375,155821,210090,144249.1524,126038.1068,10.71721464,,39.06743295,45.65094289,37.31565924,39.90230494,104.8249102,379.4,11.89768702,,,,,,,,,,,,,,,,,,,,
1983,884520,56315.717,15.70645012,502456.4375,167089,213382,147172.6099,134358.5727,11.47229669,,40.9954023,48.62230603,39.37536743,42.20584794,113.9115496,464.97,13.2737304,,,,,,,,,,,,,,,,,,,,
1984,904639,56409.31,16.03705133,515265.8438,177847,215910,157232.014,147621.9416,11.77432246,,42.74099617,51.50606142,41.40148722,44.42929854,121.0178343,577.75,14.51261191,,,,,,,,,,,,,,,,,,,,
1985,942519,56554.003,16.66582293,542087.375,181405,215253,166396.8048,151366.319,11.35781999,,44.84482759,54.69644397,43.72537848,46.26431302,131.7956981,674.53,15.81786206,,,,,,,,,,,,,,,,,,,,
1986,972239,56683.834,17.15196259,574404.25,179088,218513,173337.9984,161895.5619,11.32372966,,46.33639847,55.44841056,45.67117756,48.24407201,142.2732768,817.98,17.98590469,,,,,,,,,,,,,,,,,,,,
1987,1024346,56804.004,18.03298936,603762.4375,201290,218961,184542.9202,174862.3555,10.43330139,,47.82145594,57.33927802,48.09263667,50.41734647,153.5387623,844.74,20.97249403,,,,,,,,,,,,,,,,,,,,
1988,1083629,56916.408,19.03895622,648721.9375,232441,219371,186710.3566,197302.7483,8.574434508,,49.61915709,59.44916487,50.91308926,52.88891591,167.6583271,914.63,26.32623196,,,,,,,,,,,,,,,,,,,,
1989,1111618,57076.416,19.47596009,673792.0625,243717,221327,196093.3387,212063.3794,7.221393639,,52.21800766,62.28911638,54.82764763,55.78427247,183.7263709,1175.26,31.70209278,,,,,,,,,,,,,,,,,,,,
1990,1119587,57237.498,19.56037631,681302.75,237479,226653,207133.0856,213341.4237,7.097911769,,55.85900383,66.18036099,59.20486751,59.91271868,203.1205398,1040.25,31.37024952,,,,,,,,,,,,,,,,,,,,
1991,1107059,57438.663,19.27375991,677682.875,218605,233409,207682.4954,204065.2646,8.817788931,,60.06666667,69.73577586,63.05336933,64.2154341,218.926354,1156.9,30.99416049,,,,,,,,,,,,,,,,,,,,
1992,1111043,57584.567,19.29411052,683769.3125,215067,235641,216555.9635,217925.8902,9.949933009,,62.62643678,71.91136853,64.93403046,66.701882,232.0530538,1324.08,29.82164764,,,,,,,,,,,,,,,,,,,,
1993,1138897,57713.937,19.73348309,704578.875,216704,234234,226285.6294,225306.1814,10.37475205,,64.19616858,74.75862069,66.59469645,68.82749642,238.9715948,1628.88,29.00310093,,,,,,,,,,,,,,,,,,,,
1994,1183144,57862.138,20.44763711,727946.3125,220161,236892,247264.928,238668.127,9.496096522,,65.46628352,76.62758621,67.37032855,69.86394343,247.980814,1502.42,29.84377052,,,,,,,,,,,,,,,,,,,,
1995,1212798,58024.768,20.90138473,743483.5,219121,240149,270744.1944,251969.9166,8.621788065,,67.20536398,79.70845905,68.98477735,71.91323009,256.0755198,1783.3,29.8658934,,,,,,,,,,,,,,,,,,,,
1996,1243709,58164.423,21.38264141,771675.4375,229349,241774,290776.0704,275924.1269,8.09705177,,68.8185,81.83333333,71.79332143,74.33228688,265.3690113,1976.41,30.92779184,,,,,,,,,,,,,,,,,,,,
1997,1282602,58314.288,21.99464392,810095.5625,225752,240964,313626.2388,298666.9578,6.972013748,,70.07416667,82.625,73.19924653,75.65588905,277.0812882,2388.17,33.71527522,,,,,,,,,,,,,,,,,,,,
1998,1323527,58474.974,22.6340759,841375.9375,243682,249051,323972.7489,326007.6843,6.255466536,,71.1655,82.68333333,74.06785052,76.76354543,291.501922,2595.88,37.67527146,,,,,,,,,,,,,,,,,,,,
1999,1366983,58684.421,23.29379717,881491.9375,250037,257905,330714.1421,347635.3612,5.976812597,,72.11108333,83.13333333,74.70502559,77.30620905,304.8395915,3146.68,41.79012788,,,,,,,,,,,,,,,,,,,,
2000,1418176,58886.021,24.08340682,923822.4375,258770,266611,361425.1579,379741.3719,5.459048536,,72.68541667,84.31666667,76.21501139,77.80521135,317.6666667,2989.69,47.91816675,,,,,,,,,,,,,,,,,,,,
2001,1456837,59112.978,24.64496037,956850.25,255914,277611,363181.2462,392150.1083,5.09914044,,73.582,84.06666667,76.9183512,78.124346,334,2507.59,52.09939183,,,,,,,,,,,,,,,,,,,,
2002,1491761,59365.643,25.12835581,992187,263108,289632,365913.4591,408078.3889,5.187799002,,74.50833333,83.95833333,78.60857068,78.5792396,344.5833333,1900.53,60.74943947,,,,,,,,,,,,,,,,,,,,
2003,1543468,59636.638,25.8812041,1029234,269400,301956,385720.0381,429096.1676,5.011780545,,75.52283333,84.51666667,80.49723091,79.56694007,355.6666667,2168.867574,69.44007968,,,,,,,,,,,,,,,,,,,,
2004,1582486,59950.322,26.39662219,1064099.625,277286,312566,407920.5939,460393.8274,4.753956066,,76.5375,85.35,82.45722237,80.82955579,371.1666667,2372.413597,77.67934302,,,,,,,,,,,,,,,,,,,,
2005,1629519,60413.243,26.97287745,1095513.5,287077,320037,430378.3728,480161.0759,4.829451738,,78.11183333,87.00833333,84.6542446,82.47912965,388.5,2805.810254,81.94289196,,,,,,,,,,,,,,,,,,,,
2006,1670306,60827.054,27.4599194,1113261.125,296121,327045,471697.1386,515865.353,5.423739816,,79.93083333,88.76666667,87.14834288,84.74813131,406.75,3189.64431,88.38176589,,,,,,,,,,,,,,,,,,,,
2007,1712996,61319.092,27.93576917,1145189.125,312995,330821,489879.8202,535234.9006,5.333032578,,81.7875,90.80833333,89.36915206,86.48929495,426.5833333,3267.132322,97.13189786,,,,,,,,,,,,,,,,,,,,
2008,1702252,61823.82,27.53391816,1137564.625,292575,337665,495450.9512,525446.46,5.685363214,,84.73341667,96.94166667,91.89309221,89.85195017,441.75,2128.799894,92.75578735,,,,,,,,,,,,,,,,,,,,
2009,1628583,62260.453,26.15758353,1100940.75,248099,341515,452338.2164,477276.5283,7.614309706,,86.56816667,97.4,93.29945112,90.68962158,441.4166667,2708.093154,84.5190022,,,,,,,,,,,,,,,,,,,,
2010,1659772,62759.423,26.44657839,1107272.875,260396,342139,478555.186,516287.474,7.870764381,,89.42333333,100.0166667,94.73825321,92.60824709,451.5833333,3039.818419,89.35286467,,,,,,,,,,,,,,,,,,,,
2011,1684820,63285.127,26.62268498,1102261.625,265327,342825,506504.8895,520430.8511,8.110982514,,93.41491667,104.7666667,96.64379578,95.90626908,462.1666667,2814.190267,88.054152,,,,,,,,,,,,,,,,,,,,
2012,1706942,63704.996,26.79447621,1121061.375,271534,348572,509953.9556,536270.1247,7.970745011,,96.05691667,106.9583333,98.13127804,97.74335504,468.5,3099.078383,88.40423862,,,,,,,,,,,,,,,,,,,,
2013,1739563,64105.629,27.13588537,1138546,280224,349615,515827,555065,7.608093979,,98.52058333,108.375,100,100,474,3514.579829,90.67726617,,,,,,,,,,,,,,,,,,,,
2014,1792976,64596.754,27.75644114,1163136,298872,357590,524340.3972,570153.3831,6.180032334,,99.96,108.3583333,101.6455323,101.6993714,479.8333333,3511.379133,97.95716209,,,,,,,,,,,,,,,,,,,,
2015,1832318,65110,28.14188297,1190789,309144,362262,556220.0545,601617.065,5.384406083,,100.0000833,106.5583333,102.2046392,102.0069047,491.5,3401.179443,103.7892793,,,,,,,,,,,,,,,,,,,,
2016,1865410,65573,28.44783676,1223627,310816,365281,566241.8465,618535.791,4.89588015,,100.65975,107.05,103.9791252,103.1528399,503.1666667,3779.29673,111.3566323,,,,,,,,,,,,,,,,,,,,
